Datetime UTC,spread_eur,prob_gain,estimated_gain,spot_eur,spot_fc_eur,imb_eur,expected_cost_eur,v_max,optimal_plan
2024-11-02 23:00:00+00:00,2.66,0.667570453265363,0.5066837611206041,3.34,6.4849088087296956,6.0,6.823155916803176,32034.002418,0.0
2024-11-03 00:00:00+00:00,2.68,0.6127056686448595,-0.13229283031503103,3.32,1.0625832179925978,6.0,0.9815266509375058,32034.002418,0.0
2024-11-03 01:00:00+00:00,0.0,0.5903115464406163,-3.222303718578238,3.27,4.891794361326538,3.27,2.9896312701112704,32034.002418,0.0
2024-11-03 02:00:00+00:00,0.0,0.5823963663609297,-1.7021772350745363,3.12,-7.348674837912614,3.12,-8.340016674522317,32034.002418,32034.002418
2024-11-03 03:00:00+00:00,0.0,0.5524879932990321,-0.08023593690459296,3.22,14.08297712371896,3.22,14.038647731948073,32034.002418,0.0
2024-11-03 04:00:00+00:00,0.0,0.5276851400372766,-5.231006264455519,3.34,-3.649693755691602,3.34,-6.410018028886683,32034.002418,-3.637978807091713e-12
2024-11-03 05:00:00+00:00,0.0,0.5893087033388786,-0.23720886824785675,3.45,3.38446348277502,3.45,3.2446742322073927,24071.524302000027,0.0
2024-11-03 06:00:00+00:00,0.0,0.529910273779054,-4.169017748756106,4.9,0.3924814624556614,4.9,-1.816723874177422,16127.736741999996,0.0
2024-11-03 07:00:00+00:00,0.0,0.5497823713211454,-1.1871592074036952,5.23,-1.3625708620392167,5.23,-2.015250066221352,8154.343984000002,0.0
2024-11-03 08:00:00+00:00,5.04,0.5599789600298859,0.501717902216302,4.96,10.830657681167263,10.0,11.111609150278724,130.11946800000007,0.0
2024-11-03 09:00:00+00:00,5.05,0.5771014216784514,2.494083514234437,4.95,6.202999170810286,10.0,7.642338312659768,0.0,0.0
2024-11-03 17:00:00+00:00,7.860000000000001,0.6396418261275857,8.140375885715441,10.01,8.282392531829398,17.87,13.489317428733386,109.468738,0.0
2024-11-03 18:00:00+00:00,4.08,0.6730611572748584,6.84271054422508,9.92,15.672081064297148,14.0,20.277643742090156,6512.836404000005,0.0
2024-11-03 19:00:00+00:00,0.0,0.6769493989852762,7.322795897629916,6.27,18.237887885785746,6.27,23.195050167578163,12920.748868000002,0.0
